ICDec,ICRA,ICsigmaR,ICtime,ICmsec
88.6559,28.2748,1.11961,2016-01-23 16:02:03,867575
68.5372,22.1505,0.306469,2016-01-10 21:35:08,125861
60.469,211.494,1.21023,2016-01-07 12:42:25,309775
58.3979,188.347,4.42816,2016-01-02 15:19:56,983275
70.287,285.617,1.75877,2016-01-11 05:01:31,697941
56.9129,123.809,2.19601,2016-01-22 19:04:20,329448
40.0307,240.651,0.49325,2016-01-17 14:33:11,555380
26.6435,245.036,1.95955,2016-01-11 15:50:58,28470
57.4152,56.6269,0.374659,2016-01-13 21:23:57,635032
7.92783,24.2462,1.06241,2016-01-05 21:34:44,418199
30.8729,48.0172,1.15507,2016-01-02 19:32:48,697616
61.3911,58.6919,0.880196,2016-01-07 17:32:33,14791
85.7786,182.539,0.594289,2016-01-25 12:44:33,518308
28.5948,334.487,0.770936,2016-01-05 18:13:15,290603
56.848,350.965,2.38321,2016-01-30 19:29:28,722466
66.5551,211.357,1.57333,2016-01-08 18:30:04,615157
34.019,233.714,2.00425,2016-01-04 06:27:47,329547
24.1273,222.292,2.89716,2016-01-06 10:42:29,986576
78.1387,8.22232,0.427789,2016-01-12 12:47:12,399182
4.57714,7.56904,1.46484,2016-01-27 11:13:51,530929
26.5896,251.124,3.03448,2016-01-29 02:44:53,730097
16.1975,98.9294,0.625742,2016-01-24 05:50:15,662079
66.6605,209.848,0.768539,2016-01-29 11:35:14,475792
83.7836,283.384,0.88169,2016-01-31 12:43:10,636457
37.086,225.269,0.226733,2016-01-15 00:56:04,263323
37.5047,152.022,0.715309,2016-01-09 10:07:20,935793
53.0998,86.4995,0.845276,2016-01-27 13:59:50,771297
30.302,72.7919,0.642952,2016-01-27 05:17:26,673260
4.76952,177.329,1.84568,2016-01-24 10:31:23,685672
44.1525,212.643,0.824486,2016-01-25 05:04:56,240808
2.30017,332.055,1.05781,2016-01-23 21:21:57,840048
0.133846,216.211,0.361566,2016-01-04 22:36:16,363921
84.0531,324.469,1.7193,2016-01-31 21:23:51,616115
32.3799,150.14,1.27413,2016-01-28 04:05:27,292380
7.68174,91.1923,0.792175,2016-01-12 07:38:51,393955
0.98194,206.848,1.04183,2016-01-13 05:02:41,749310
82.978,331.713,1.65664,2016-01-23 15:46:26,447384
54.1951,162.507,0.729585,2016-01-05 11:45:02,158242
83.4802,190.446,2.24543,2016-01-05 01:54:44,42650
23.0555,44.2625,0.550898,2016-01-13 12:14:20,11896
37.4087,61.624,1.11164,2016-01-12 16:30:13,937626
18.3882,349.529,0.840589,2016-01-20 23:29:12,940302
86.1645,110.21,2.31954,2016-01-12 11:59:59,300719
72.3772,177.398,0.797276,2016-01-26 22:57:36,228616
57.495,87.4042,1.53998,2016-01-10 01:24:07,881815
80.8348,118.883,0.876062,2016-01-05 00:52:13,794748
4.29512,254.267,1.9282,2016-01-23 02:42:53,994172
63.8175,102.111,1.31594,2016-01-25 03:09:17,996227
71.796,13.2518,0.552612,2016-01-18 05:03:48,815970
56.036,338.458,0.36641,2016-01-19 07:58:06,818046
3.71703,278.256,0.679836,2016-01-16 20:18:25,968896
40.7482,346.319,1.18733,2016-01-06 07:36:20,248159
1.87687,158.701,2.11012,2016-01-05 02:24:30,169955
26.0046,128.982,3.16548,2016-01-29 23:57:05,600797
11.6843,60.5952,0.403925,2016-01-02 09:16:04,809098
10.4165,354.457,0.639486,2016-01-31 21:59:39,224652
79.9797,113.128,2.22276,2016-01-15 13:28:17,343242
60.2359,317.932,3.55671,2016-01-10 02:25:17,530548
65.4106,113.0,0.90555,2016-01-23 04:49:48,116442
72.5502,95.1512,1.04137,2016-01-16 00:48:29,170014
54.9404,162.035,1.73214,2016-01-28 19:04:47,419947
16.0948,17.7287,1.23192,2016-01-06 12:41:18,669283
77.4485,168.196,0.750884,2016-01-14 03:32:52,799920
13.5965,270.252,0.654321,2016-01-14 08:51:06,283398
80.373,325.27,0.839479,2016-01-06 13:32:58,43833
79.5338,157.187,1.15826,2016-01-19 19:31:16,401018
41.1178,96.4794,1.15416,2016-01-11 01:00:29,356247
35.1908,76.1818,0.527011,2016-01-30 23:53:32,519726
23.2438,292.869,1.59523,2016-01-30 21:52:56,283414
50.5617,219.913,2.55708,2016-01-03 06:41:11,906549
21.5006,57.2372,2.20672,2016-01-30 07:43:46,543156
50.0495,135.45,4035.97,2016-01-06 03:26:43,700252
59.7149,266.287,0.446679,2016-01-29 22:14:05,460781
70.2861,146.249,0.790184,2016-01-23 09:27:24,414765
82.8986,136.184,1.42905,2016-01-26 01:41:00,864881
25.072,316.247,0.46235,2016-01-16 10:42:03,799599
68.309,155.897,0.833985,2016-01-26 20:05:40,706571
56.0508,219.866,0.375569,2016-01-01 19:07:18,986005
71.371,82.9104,0.880578,2016-01-28 15:50:47,222465
79.6846,152.408,1.64279,2016-01-06 09:44:43,102192
71.0412,3.48852,1.44593,2016-01-08 10:45:02,634255
19.4697,258.315,3.14493,2016-01-03 11:37:46,299019
67.8166,97.0049,2.50453,2016-01-03 07:35:17,895434
42.354,301.08,0.359632,2016-01-24 13:24:11,872179
78.4605,335.707,2.63225,2016-01-30 02:49:30,520897
65.346,186.091,1.21156,2016-01-30 18:50:48,41439
37.2859,148.029,1.12069,2016-01-10 05:51:00,929669
69.5828,100.66,3.95351,2016-01-30 18:33:25,385100
24.6996,1.05836,0.934874,2016-01-25 09:45:44,920618
28.0561,40.155,0.362667,2016-01-05 12:39:26,765174
83.2548,342.644,3.52754,2016-01-31 17:03:35,595861
33.409,79.1677,4.57019,2016-01-04 00:06:01,886759
15.385,340.556,0.97716,2016-01-09 07:53:50,562335
27.413,149.577,0.689654,2016-01-16 03:04:49,516012
25.7506,274.539,0.136234,2016-01-14 22:15:50,440061
70.1932,206.982,2.209,2016-01-31 06:08:47,630795
81.6758,297.919,9.75161,2016-01-16 05:05:16,355256
12.0064,216.752,0.864583,2016-01-29 17:26:55,741518
79.7784,6.51379,2.56801,2016-01-18 13:10:55,908991
4.69966,352.307,2.04505,2016-01-22 22:19:41,294865
76.6622,246.884,1.42145,2016-01-01 05:52:27,541232
13.6106,330.641,0.485181,2016-01-26 18:45:49,333301
74.9876,0.343323,1.09492,2016-01-10 02:12:54,641677
20.531,29.7513,0.708902,2016-01-27 11:55:08,495439
41.8061,322.227,1.61363,2016-01-22 19:49:23,717483
40.0822,11.49,1.28023,2016-01-26 13:54:06,417017
18.2873,331.972,1.15135,2016-01-15 19:35:47,896729
56.5149,340.706,0.257686,2016-01-08 23:14:17,259224
58.8367,20.1266,2.59873,2016-01-24 20:42:38,255399
67.6099,129.802,0.872599,2016-01-30 08:46:42,31114
27.5538,236.24,0.294929,2016-01-19 10:40:44,268303
12.8573,207.307,0.570323,2016-01-02 14:54:39,153939
29.8027,114.192,2.59917,2016-01-03 08:29:16,895682
25.8818,296.849,1.14243,2016-01-16 02:34:05,297881
49.7332,268.47,0.84387,2016-01-11 18:36:37,667576
72.3166,121.411,2.24126,2016-01-25 16:34:21,367501
51.1575,331.52,1.29297,2016-01-23 10:02:55,18549
57.5546,58.1514,1.83257,2016-01-26 04:27:26,545567
30.4389,326.964,0.848491,2016-01-01 04:11:16,678647
18.5046,73.901,0.606555,2016-01-04 19:29:13,29695
88.4143,314.555,0.780627,2016-01-18 16:49:51,809100
70.0987,60.1933,3.971,2016-01-20 18:10:43,719463
49.6802,210.449,1.88085,2016-01-23 08:54:18,54363
85.2291,324.543,0.58468,2016-01-18 15:44:38,547489
77.8464,133.244,1.87071,2016-01-30 11:11:56,195885
86.691,71.0457,2.95576,2016-01-13 20:04:23,619930
14.6356,147.303,3.45031,2016-01-28 20:32:28,403434
50.8685,271.96,0.587982,2016-01-29 16:23:02,146009
33.1831,81.2017,1.55944,2016-01-27 05:35:26,397593
29.6968,289.258,0.838356,2016-01-20 06:41:08,502677
48.4931,118.715,0.445676,2016-01-27 15:43:34,246481
22.6866,310.779,1.76178,2016-01-07 13:55:58,764870
26.7885,200.132,2.90131,2016-01-26 12:11:20,722820
73.1872,215.711,0.98854,2016-01-25 13:19:18,7631
71.2248,98.2514,1.95557,2016-01-25 06:49:04,900233
68.7671,344.723,3.74366,2016-01-21 08:52:21,446151
36.1056,202.83,0.764023,2016-01-16 17:12:25,463140
64.5962,9.39766,2.8593,2016-01-26 07:07:15,514320
21.8251,143.392,1.23817,2016-01-12 15:44:45,602239
27.7264,30.4345,0.423833,2016-01-04 06:14:09,965172
44.4724,94.5135,2.50567,2016-01-13 01:22:32,950525
52.7699,339.47,0.879519,2016-01-16 17:05:29,337249
75.7863,210.837,0.522532,2016-01-05 03:37:47,387222
45.6895,311.54,1.02057,2016-01-07 16:07:02,230364
55.9673,277.554,0.517823,2016-01-23 18:31:59,425679
82.9286,7.59058,0.654662,2016-01-28 01:01:21,812559
21.3624,359.953,0.711947,2016-01-16 00:20:29,272321
63.9893,25.8891,0.472574,2016-01-23 11:08:42,375643
40.0274,34.0999,2.03237,2016-01-10 15:35:08,985198
72.4282,175.279,1.97942,2016-01-01 05:13:51,206386
11.5737,319.435,1.29571,2016-01-26 04:53:18,627550
59.8569,131.54,2.44408,2016-01-15 04:34:54,611852
59.083,188.119,0.592254,2016-01-01 11:48:23,602337
7.32338,358.955,0.387282,2016-01-31 12:25:18,707366
80.3804,104.885,0.571043,2016-01-27 00:27:35,500372
19.8924,21.9264,1.44294,2016-01-26 01:37:47,555797
76.4541,251.153,0.804212,2016-01-19 19:58:17,898255
5.68925,300.568,0.509615,2016-01-28 09:50:54,942989
82.0448,296.842,0.520289,2016-01-07 16:32:58,794567
72.4602,347.96,3.96333,2016-01-30 11:50:06,734678
2.67484,153.302,2.18268,2016-01-07 03:15:49,537212
56.7556,23.6014,1.87888,2016-01-15 04:30:27,880999
8.75067,69.193,1.94888,2016-01-06 05:23:53,887528
72.7476,114.291,2.69971,2016-01-18 17:59:12,812513
44.478,90.8161,0.471817,2016-01-04 23:16:58,720040
15.8183,96.574,2.50532,2016-01-16 09:46:38,713560
36.3566,112.086,2.47193,2016-01-15 20:06:16,244330
34.7672,50.9127,1.42476,2016-01-31 07:22:17,204077
32.6015,314.511,1.46581,2016-01-03 09:50:01,745465
45.1228,129.734,5.92654,2016-01-08 20:29:39,180836
16.34,104.282,2.92764,2016-01-14 05:36:24,630427
58.3869,136.129,1.29976,2016-01-06 08:30:52,255996
68.3732,275.679,5.12839,2016-01-28 13:30:16,860023
33.549,252.264,2.84291,2016-01-26 09:50:15,220486
87.3252,354.067,0.690309,2016-01-01 04:26:14,627270
6.86266,101.501,0.755159,2016-01-27 03:53:31,177775
71.1661,310.735,1.46285,2016-01-19 08:11:28,695146
4.31441,262.711,1.8089,2016-01-08 23:35:01,434680
36.7627,222.177,1.81391,2016-01-05 07:22:06,57631
69.8802,182.808,0.622418,2016-01-09 17:57:44,101743
32.3548,70.0626,0.440415,2016-01-27 13:17:46,814001
71.0408,251.62,2.88648,2016-01-17 05:31:58,904424
25.6618,158.978,0.75695,2016-01-19 02:39:38,336409
21.408,328.128,1.71634,2016-01-02 10:36:38,109508
3.71937,253.709,1.81126,2016-01-27 07:44:33,52845
84.6425,346.826,0.545568,2016-01-11 15:59:59,41998
24.1601,278.9,1.4274,2016-01-30 13:08:41,803253
29.0692,175.779,0.762013,2016-01-07 11:19:41,33491
50.3368,179.511,1.31806,2016-01-16 11:36:23,550942
27.6735,27.3598,0.723401,2016-01-17 22:02:27,345967
22.7424,165.506,0.646512,2016-01-27 19:34:54,803696
65.2984,100.692,0.93322,2016-01-18 20:45:49,458274
11.7694,290.297,1.71181,2016-01-08 23:22:01,959265
27.2985,298.204,2.25996,2016-01-05 11:10:02,874319
84.3237,328.712,0.165822,2016-01-25 21:06:47,629075
58.757,189.263,0.635273,2016-01-29 01:07:50,99483
76.435,167.908,1.40264,2016-01-16 08:12:40,625768
28.0041,24.7415,42.6661,2016-01-24 08:47:33,173226
35.1495,286.528,2.24271,2016-01-15 20:03:20,144305
54.7265,222.878,0.741903,2016-01-02 17:58:15,380665
46.9972,115.317,0.743319,2016-01-15 10:09:26,959637
76.5109,40.1876,2.4286,2016-01-13 13:17:05,723065
44.4702,194.64,0.926216,2016-01-06 07:59:31,105111
47.4401,295.317,0.658297,2016-01-14 17:10:57,971558
20.4644,56.067,0.433665,2016-01-04 22:23:27,562369
88.2669,161.278,1.72603,2016-01-03 19:24:39,581590
24.7346,324.646,0.426445,2016-01-08 02:14:05,836739
19.7907,289.98,0.894496,2016-01-22 05:49:35,171183
67.9057,55.6094,2.78544,2016-01-29 22:03:25,105784
58.022,355.498,2.19644,2016-01-08 01:06:12,206760
78.2858,155.566,0.899723,2016-01-16 09:27:06,991299
5.87645,158.379,0.639574,2016-01-28 12:18:15,609520
39.17,341.825,1.22593,2016-01-12 23:14:29,511324
7.14161,98.4301,2.28032,2016-01-26 10:51:21,360498
22.9403,42.7611,1.43769,2016-01-25 20:52:40,515717
60.4272,21.436,0.575359,2016-01-17 03:33:11,616926
62.261,226.05,0.517484,2016-01-28 11:52:59,412698
13.2656,117.962,0.266142,2016-01-25 09:30:14,623753
39.9667,357.197,0.400074,2016-01-01 08:53:27,725655
50.0518,143.778,1.03816,2016-01-10 19:21:56,464145
1.29091,47.8217,0.74854,2016-01-03 03:12:16,432872
8.56089,87.2578,0.737013,2016-01-02 13:44:17,729297
15.5511,7.573,0.7939,2016-01-09 02:24:50,10990
88.519,247.043,0.748851,2016-01-12 17:51:37,544715
84.1216,210.39,0.88026,2016-01-02 02:50:16,275162
6.30787,116.734,0.426454,2016-01-31 08:23:50,285035
12.4389,163.7,1.65437,2016-01-01 00:15:36,873420
43.2285,12.4365,2.07327,2016-01-02 07:03:57,73065
18.2197,26.2129,2.07671,2016-01-03 21:18:37,56864
3.04857,1.07543,0.72176,2016-01-15 01:25:12,984041
48.2877,291.094,0.935828,2016-01-28 23:53:56,3235
15.2962,339.032,1.47422,2016-01-14 05:32:50,21278
44.8195,187.408,2.44981,2016-01-29 07:47:16,593737
35.4488,38.4903,0.531856,2016-01-06 22:37:35,694746
56.9787,128.096,1.31899,2016-01-19 02:21:28,606396
28.3379,26.1273,0.754025,2016-01-18 07:02:06,825945
7.63191,7.07275,0.381088,2016-01-02 16:35:00,582220
18.5163,125.145,0.770551,2016-01-27 07:04:43,870738
11.29,42.9606,0.353649,2016-01-25 00:30:39,751317
62.8518,280.241,0.557891,2016-01-03 05:24:49,543728
88.3565,14.1192,0.567028,2016-01-13 10:08:54,299721
65.4133,63.976,2.3671,2016-01-17 23:04:15,538327
26.2276,254.702,0.576602,2016-01-06 08:01:29,735837
47.8186,108.647,0.687562,2016-01-21 19:48:39,194325
58.9105,246.177,0.400993,2016-01-19 01:18:17,100632
34.0846,262.174,2.04552,2016-01-11 00:08:17,511001
20.2747,299.331,0.990361,2016-01-23 11:36:06,875598
68.0715,36.568,3.06327,2016-01-05 05:43:31,342167
12.5599,158.742,1.20127,2016-01-21 14:50:53,974030
45.4135,117.556,1.35357,2016-01-20 10:35:08,621505
31.8367,306.276,1.07843,2016-01-16 05:32:39,125781
45.9961,90.0638,1.3925,2016-01-21 07:43:58,45264
63.2533,39.1976,0.673012,2016-01-29 13:49:37,113927
85.0293,86.0053,1.83053,2016-01-11 23:50:32,972600
52.3036,54.6986,20.3148,2016-01-20 17:48:45,104053
43.7597,224.116,1.98394,2016-01-04 15:04:51,636633
15.8035,259.042,0.996925,2016-01-26 17:39:17,523557
61.1757,188.448,0.863588,2016-01-11 04:17:13,674541
72.1826,261.151,2.75528,2016-01-08 09:10:47,381102
3.13557,286.425,1.43275,2016-01-07 20:16:24,42921
38.9766,356.244,0.608338,2016-01-21 01:54:20,682280
24.0158,31.5321,3.14417,2016-01-29 19:37:17,929171
50.4947,328.175,2.6356,2016-01-10 02:39:38,333081
42.2558,143.876,1.14951,2016-01-31 07:39:23,401407
50.2558,305.608,0.692844,2016-01-08 15:49:54,307318
15.1885,154.715,0.77301,2016-01-02 18:04:02,396227
62.9046,193.04,1.02383,2016-01-17 21:44:42,355173
63.7561,157.656,2.72438,2016-01-14 21:10:15,828249
73.6841,326.391,1.19395,2016-01-25 05:12:49,289321
80.4933,346.096,0.794925,2016-01-18 17:07:05,751181
61.0734,292.792,2.18254,2016-01-04 06:25:32,909010
21.8455,104.19,1.59843,2016-01-15 23:23:43,675737
38.2812,218.527,1.9467,2016-01-31 07:51:24,888342
38.9046,262.639,1.77737,2016-01-23 12:42:17,183417
53.9267,233.295,0.520382,2016-01-25 01:46:18,640889
75.88,45.9367,0.492187,2016-01-08 00:44:57,676069
2.06499,261.701,0.387451,2016-01-05 11:42:51,264604
81.4336,294.443,2.99147,2016-01-07 21:31:11,417575
72.3473,320.895,0.297392,2016-01-31 02:49:07,58171
34.5936,129.808,0.483689,2016-01-02 16:11:14,914810
29.2576,210.283,2.62784,2016-01-02 04:10:17,591126
18.5394,130.493,1.94686,2016-01-06 17:36:57,335060
68.9862,340.449,1.84803,2016-01-09 22:55:47,281251
18.6863,36.5048,2.89292,2016-01-19 21:50:31,360322
32.8933,332.253,1.35796,2016-01-02 17:49:53,585133
43.9893,356.153,0.533139,2016-01-22 14:33:45,302596
13.2043,268.114,1.26972,2016-01-24 20:35:52,745896
69.1475,110.882,2.31712,2016-01-26 01:25:37,781358
57.4093,216.084,1.28153,2016-01-22 19:52:24,859789
29.8227,137.003,1.92567,2016-01-22 04:49:12,27360
33.7831,302.837,2.4495,2016-01-02 10:39:22,159920
16.2622,193.37,0.825418,2016-01-27 20:13:20,504432
12.8265,66.8513,0.262485,2016-01-04 03:06:39,370843
8.97799,23.9075,1.16932,2016-01-07 13:59:52,826798
63.1264,342.716,2.62039,2016-01-26 03:33:33,729019
81.4619,320.375,1.69526,2016-01-24 07:08:17,239774
55.4176,146.03,1.79747,2016-01-07 07:41:51,285650
89.1652,302.696,2.83368,2016-01-15 03:16:54,497917
78.4216,34.7781,1.0436,2016-01-21 00:50:25,212585
18.2418,19.5206,1.86251,2016-01-19 01:48:30,610023
50.4031,30.3024,0.444248,2016-01-13 08:43:58,103665
57.3096,231.073,1.09909,2016-01-19 21:08:24,759831
24.2921,220.893,0.320818,2016-01-27 16:14:36,269992
2.32534,127.59,0.74028,2016-01-13 17:49:26,230262
16.7642,270.441,1.68495,2016-01-14 11:56:08,303545
71.1196,218.384,0.888157,2016-01-12 06:33:39,770130
22.559,257.687,4.61853,2016-01-02 03:16:29,878567
87.991,335.873,4.81645,2016-01-01 16:27:52,367429
65.5495,301.904,1.75238,2016-01-16 15:37:07,69221
67.0246,52.892,0.492335,2016-01-03 04:08:57,463875
20.5931,57.6005,1.06265,2016-01-01 15:12:04,885978
56.5101,159.255,0.33944,2016-01-28 19:21:14,208948
51.3528,348.652,0.347704,2016-01-22 12:55:42,88173
78.277,209.479,1.78084,2016-01-19 02:28:33,875610
86.8413,340.197,1.22278,2016-01-20 14:06:38,502630
7.7059,91.9202,2.04292,2016-01-14 10:21:30,396041
21.3633,90.653,1.02814,2016-01-15 16:56:40,960697
60.7046,326.453,0.800335,2016-01-21 20:39:35,287385
58.9897,242.097,3.81752,2016-01-02 19:50:02,664948
69.8431,152.486,0.811613,2016-01-07 18:50:43,805378
31.5462,89.3033,0.997336,2016-01-13 04:58:55,900756
71.6391,165.439,0.681832,2016-01-09 15:35:23,333618
30.4556,319.14,0.393181,2016-01-20 23:06:13,784279
13.085,326.629,0.676293,2016-01-01 20:46:40,174303
65.0476,73.7973,1.51365,2016-01-27 05:40:58,842208
61.0263,154.619,0.759458,2016-01-24 11:28:33,474001
88.3364,219.297,0.96265,2016-01-28 03:17:16,681882
12.2396,124.01,0.694637,2016-01-07 06:03:03,386687
80.5224,50.3533,0.586234,2016-01-28 06:48:29,261543
25.0967,72.3727,2.07927,2016-01-08 06:24:53,345724
37.9631,247.069,1.18416,2016-01-07 01:45:25,551390
5.07422,136.82,0.684244,2016-01-26 23:53:25,701833
14.0471,171.474,2.33283,2016-01-31 00:03:42,944908
33.1994,191.04,1.59792,2016-01-13 18:00:12,945485
50.4574,236.301,0.424944,2016-01-01 10:54:18,797063
70.9803,321.207,1.3388,2016-01-11 05:20:54,778690
2.63199,306.522,0.302334,2016-01-01 06:39:30,461732
36.6094,345.075,1.23845,2016-01-13 15:54:30,839095
31.6931,24.3711,0.470201,2016-01-22 06:35:47,945200
66.3996,154.721,3.02013,2016-01-22 07:03:57,565028
6.29567,322.369,0.683287,2016-01-19 08:15:04,755762
10.5057,159.886,1.5948,2016-01-27 13:11:30,405475
10.3844,61.0287,1.29039,2016-01-24 18:02:52,1984
77.4321,285.012,2.86283,2016-01-03 01:59:02,69092
37.219,151.3,0.889914,2016-01-26 07:32:31,886887
20.1059,357.75,4.93113,2016-01-13 18:54:12,592432
41.5981,104.587,0.464158,2016-01-15 18:44:03,741207
30.951,77.5285,3.78609,2016-01-10 20:30:00,230262
13.0683,271.212,1.46551,2016-01-02 15:16:01,808865
1.83509,130.46,6.78809,2016-01-01 22:29:11,873354
57.5031,55.2411,0.522184,2016-01-04 21:00:26,150908
20.9198,359.052,2.04336,2016-01-19 10:37:32,736526
4.19606,89.3392,1.73189,2016-01-20 08:42:03,411364
36.0216,168.269,0.445441,2016-01-28 01:04:25,580990
50.5022,58.8794,1.22751,2016-01-27 10:33:15,556957
45.6557,84.6816,2.51091,2016-01-23 04:17:42,909903
85.4329,92.4677,1.58318,2016-01-07 00:33:51,823985
20.3246,332.361,1.70749,2016-01-27 10:30:10,810591
47.1416,257.967,1.96278,2016-01-03 12:55:05,56242
79.5107,83.1096,3.33985,2016-01-25 17:07:38,325751
31.7105,87.0575,1.59757,2016-01-23 13:27:16,92115
36.9722,77.5147,0.267619,2016-01-26 13:16:32,251850
19.7972,148.282,0.474884,2016-01-27 23:21:27,739362
27.0452,193.344,0.707249,2016-01-24 09:19:40,962412
50.8069,156.242,1.5157,2016-01-14 20:08:26,897292
87.2978,322.035,2.67692,2016-01-17 15:26:16,542473
22.8104,120.145,2.10074,2016-01-03 01:50:48,786144
43.3779,336.155,0.444596,2016-01-27 14:13:36,648564
64.0653,71.7365,0.437223,2016-01-20 12:00:41,258884
59.543,139.912,0.950741,2016-01-17 12:55:01,713559
42.253,248.335,1.05161,2016-01-17 02:47:44,543586
88.3185,319.168,0.591991,2016-01-10 16:42:57,338116
7.83811,292.091,1.4857,2016-01-01 11:39:34,554356
5.19736,261.001,0.970025,2016-01-30 17:12:22,793240
76.3338,250.151,4.13452,2016-01-25 20:14:15,256437
68.9825,18.4769,1.74146,2016-01-16 22:06:32,622607
32.0304,333.271,2.18789,2016-01-16 00:21:41,19181
25.3167,256.64,0.761333,2016-01-11 23:40:34,5582
19.0576,289.255,2.04467,2016-01-03 06:27:00,136419
28.6586,323.91,1.19718,2016-01-13 16:28:15,663270
50.8214,161.866,1.47869,2016-01-20 14:37:28,70360
70.2878,165.697,0.850822,2016-01-12 06:25:06,349448
19.6165,106.569,0.403292,2016-01-26 02:07:22,808159
14.4001,114.81,1.14546,2016-01-25 00:38:53,745242
4.83755,158.898,1.74166,2016-01-02 19:29:43,754425
88.707,299.737,2.6959,2016-01-22 20:20:27,296634
35.7586,241.693,2.52544,2016-01-15 18:39:44,84970
36.6329,220.834,5.82728,2016-01-15 08:32:16,281309
1.01564,200.513,1.36901,2016-01-04 09:46:47,365388
64.7502,58.6249,1.91306,2016-01-24 12:46:46,449469
81.6398,0.774777,1.46756,2016-01-19 15:49:31,921941
4.4561,88.6118,3.5851,2016-01-16 23:01:31,591430
45.6689,255.111,0.185272,2016-01-06 04:10:07,712977
66.6865,9.92285,1.29422,2016-01-18 15:37:24,268049
18.5443,121.821,2.86511,2016-01-12 06:11:18,492043
13.2656,93.6977,1.74646,2016-01-12 13:21:01,492343
67.1115,231.714,1.45157,2016-01-12 23:07:29,180435
82.6738,56.8366,0.70239,2016-01-15 15:53:02,932963
70.0199,99.6388,1.90357,2016-01-04 01:02:58,814848
60.1098,192.83,0.696192,2016-01-17 02:03:17,160939
1.10246,166.712,0.515182,2016-01-26 21:19:28,990860
32.8261,32.3735,1.60287,2016-01-21 08:51:26,817541
21.1678,358.584,1.22734,2016-01-02 10:42:20,624761
62.8839,60.3264,0.966896,2016-01-28 14:29:06,383886
16.8144,271.751,0.501604,2016-01-16 11:43:32,447794
72.3502,38.3021,2.15284,2016-01-19 18:39:04,924534
74.7493,45.0627,3.08842,2016-01-09 17:23:34,866841
86.8283,227.306,1.02215,2016-01-07 02:18:32,405727
53.7137,225.826,3.61549,2016-01-16 15:24:02,642918
66.4277,165.016,0.797577,2016-01-10 07:45:11,286082
71.8582,189.107,0.821319,2016-01-20 17:12:09,14666
85.0565,232.796,1.11838,2016-01-07 18:52:38,580565
59.4357,52.5974,1.14465,2016-01-10 19:12:52,631731
64.6067,86.3082,0.978018,2016-01-12 03:48:12,137529
24.4232,97.8895,0.73958,2016-01-14 04:13:12,892936
44.0682,93.1763,0.410729,2016-01-16 13:53:22,212739
85.8068,234.778,9.28791,2016-01-10 00:20:03,791201
25.3365,347.281,4.04509,2016-01-13 00:04:23,218879
36.9884,181.338,0.547094,2016-01-17 17:47:06,448892
17.5867,288.103,1.30619,2016-01-02 15:51:47,587321
